axis,command_target_x,command_target_y,command_target_z,commanded_elbow_flex,commanded_gripper,commanded_shoulder_lift,commanded_shoulder_pan,commanded_wrist_flex,commanded_wrist_roll,elapsed,elbow_flex,error_norm,error_x,error_y,error_z,execution_mode,gripper,ik_approximate,ik_commanded,ik_converged,ik_error_m,ik_ok,joint_tracking_error_elbow_flex,joint_tracking_error_gripper,joint_tracking_error_shoulder_lift,joint_tracking_error_shoulder_pan,joint_tracking_error_wrist_flex,joint_tracking_error_wrist_roll,kinematics_message,measured_x,measured_y,measured_z,offset_x,offset_y,offset_z,pattern,planned_elbow_flex,planned_elbow_flex_limit_margin_rad,planned_shoulder_lift,planned_shoulder_lift_limit_margin_rad,planned_wrist_flex,planned_wrist_flex_limit_margin_rad,ramp_scale,servo_elbow_flex_current_ma,servo_elbow_flex_load_raw,servo_elbow_flex_moving,servo_elbow_flex_temperature_c,servo_elbow_flex_velocity_raw,servo_elbow_flex_voltage_v,servo_gripper_current_ma,servo_gripper_load_raw,servo_gripper_moving,servo_gripper_temperature_c,servo_gripper_velocity_raw,servo_gripper_voltage_v,servo_max_abs_load_raw,servo_max_current_ma,servo_max_temperature_c,servo_min_voltage_v,servo_shoulder_lift_current_ma,servo_shoulder_lift_load_raw,servo_shoulder_lift_moving,servo_shoulder_lift_temperature_c,servo_shoulder_lift_velocity_raw,servo_shoulder_lift_voltage_v,servo_shoulder_pan_current_ma,servo_shoulder_pan_load_raw,servo_shoulder_pan_moving,servo_shoulder_pan_temperature_c,servo_shoulder_pan_velocity_raw,servo_shoulder_pan_voltage_v,servo_wrist_flex_current_ma,servo_wrist_flex_load_raw,servo_wrist_flex_moving,servo_wrist_flex_temperature_c,servo_wrist_flex_velocity_raw,servo_wrist_flex_voltage_v,servo_wrist_roll_current_ma,servo_wrist_roll_load_raw,servo_wrist_roll_moving,servo_wrist_roll_temperature_c,servo_wrist_roll_velocity_raw,servo_wrist_roll_voltage_v,shoulder_lift,shoulder_pan,t,target_x,target_y,target_z,wrist_flex,wrist_roll,x_feedforward_bias,y_feedforward_bias,z_feedforward_bias
z,0.3720361846249118,0.0,0.15159780231689401,0.2260786585115331,0.4999999999997353,-0.04144243162197316,0.0,0.14849464369323934,0.0,5.683425188064575,0.2255502417961903,0.006497331507180314,0.0033721666377860005,0.0004968401752950877,-0.005531451773396728,joint_trajectory,0.4992343032159265,False,True,True,1.8416819664398615e-05,True,-0.0005284167153428165,-0.0007656967838088335,0.036839365462867237,-0.0015343553863686413,-0.007333948147324354,0.0015343553863686413,waiting for joint_states,0.37646477297219094,0.0004968401752950877,0.14129137162208408,-0.006907393665595064,0.0,-0.013177176604519189,xz_vertex_diamond,0.23641187504979283,0.6635881249502071,-0.057478021244784364,0.5425219787552156,0.15805600524425928,0.4419439947557407,0.7970067035378606,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.5989718,0.37309260633440494,0.0,0.1468228233954808,0.14116069554591498,0.0015343553863686413,-0.0010582856237162375,0.0,0.004775441038451678
z,0.3719233506614667,0.0,0.15163091996393185,0.2260786585115331,0.4999999999997353,-0.04144243162197316,0.0,0.14849464369323934,0.0,5.68894624710083,0.2255502417961903,0.006580008953934634,0.003484626198303753,0.0004968401752950877,-0.005559410754042898,joint_trajectory,0.4992343032159265,False,True,True,1.8515036610904122e-05,True,-0.0005284167153428165,-0.0007656967838088335,0.036839365462867237,-0.0015343553863686413,-0.007333948147324354,0.0015343553863686413,waiting for joint_states,0.37646477297219094,0.0004968401752950877,0.14129137162208408,-0.00701985322611283,0.0,-0.01314921762387302,xz_vertex_diamond,0.23700442715142775,0.6629955728485722,-0.05840841850591683,0.5415915814940832,0.15861057948100285,0.4413894205189971,0.7978579457159076,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.604483,0.3729801467738872,0.0,0.14685078237612698,0.14116069554591498,0.0015343553863686413,-0.0010579687588059827,0.0,0.004780429899393451
z,0.3718096876755638,0.0,0.15166439163631323,0.2260786585115331,0.4999999999997353,-0.04144243162197316,0.0,0.14849464369323934,0.0,5.6944968700408936,0.2255502417961903,0.006481437978122404,0.002712302955618362,0.000495475515769203,-0.0058657441944278965,joint_trajectory,0.4992343032159265,False,True,True,1.8612824177719393e-05,True,-0.0005284167153428165,-0.0007656967838088335,0.036839365462867237,-0.0015343553863686413,-0.007333948147324354,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.007133758040926129,0.0,-0.013120747378530086,xz_vertex_diamond,0.23760069772959808,0.662399302270402,-0.05934578737205786,0.5406542126279421,0.1591693238622383,0.44083067613776167,0.7987125297450268,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.6100318,0.37286624195907386,0.0,0.14687925262146992,0.14116069554591498,0.0015343553863686413,-0.0010576340566449405,0.0,0.004785409607638957
z,0.3716951993833996,0.0,0.15169821591049157,0.2260786585115331,0.4999999999997353,-0.04144243162197316,0.0,0.14849464369323934,0.0,5.700057744979858,0.2255502417961903,0.006556337383700939,0.0028272621180647772,0.000495475515769203,-0.005894629150162339,joint_trajectory,0.4992343032159265,False,True,True,1.8710169942403813e-05,True,-0.0005284167153428165,-0.0007656967838088335,0.036839365462867237,-0.0015343553863686413,-0.007333948147324354,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.00724871720337258,0.0,-0.01309186242279564,xz_vertex_diamond,0.2382006558366932,0.6617993441633068,-0.06029009393396987,0.5397099060660301,0.15973222289743402,0.4402677771025659,0.7995674652072335,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.615594,0.37275128279662745,0.0,0.14690813757720436,0.14116069554591498,0.0015343553863686413,-0.0010572814944997955,0.0,0.00479038013665134
z,0.37157988956146076,0.0,0.1517323913386927,0.22798475239018112,0.4999999999997353,-0.04437228973312194,0.0,0.15024277098931624,0.0,5.705613851547241,0.2255502417961903,0.006633138218472921,0.0029429626052659974,0.000495475515769203,-0.005923849908855333,joint_trajectory,0.4992343032159265,False,True,True,1.8807061656518126e-05,True,-0.0024345105939908296,-0.0007656967838088335,0.039769223574016015,-0.0015343553863686413,-0.009082075443401255,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.00736441769057378,0.0,-0.013062641664102655,xz_vertex_diamond,0.23880427021586145,0.6611957297841385,-0.06124130378549604,0.5387586962145039,0.16029926081224155,0.4397007391877584,0.8004204370166083,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.621154,0.3726355823094262,0.0,0.14693735833589736,0.14116069554591498,0.0015343553863686413,-0.0010569110500237011,0.0,0.004795341459936875
z,0.3714637620463824,0.0,0.1517669164489714,0.22798475239018112,0.4999999999997353,-0.04437228973312194,0.0,0.15024277098931624,0.0,5.711203336715698,0.2255502417961903,0.006712360390675503,0.003060201430284626,0.000495475515769203,-0.0059536084212573614,joint_trajectory,0.4992343032159265,False,True,True,1.890348724715237e-05,True,-0.0024345105939908296,-0.0007656967838088335,0.039769223574016015,-0.0015343553863686413,-0.009082075443401255,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.007481656515592419,0.0,-0.013032883151700625,xz_vertex_diamond,0.23941150930464392,0.6605884906953561,-0.06219938202554132,0.5378006179744587,0.1608704215487172,0.43912957845128275,0.8012772878968796,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.6267388,0.3725183434844076,0.0,0.14696711684829938,0.14116069554591498,0.0015343553863686413,-0.0010565227012573342,0.0,0.0048002935510451095
z,0.3713468207348015,0.0,0.1518017897452696,0.22798475239018112,0.4999999999997353,-0.04437228973312194,0.0,0.15024277098931624,0.0,5.716759204864502,0.2255502417961903,0.006793031143446309,0.003177569417422199,0.000495475515769203,-0.005983546500744175,joint_trajectory,0.4992343032159265,False,True,True,1.899943481060333e-05,True,-0.0024345105939908296,-0.0007656967838088335,0.039769223574016015,-0.0015343553863686413,-0.009082075443401255,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.007599024502729957,0.0,-0.013002945072213792,xz_vertex_diamond,0.240022341238672,0.659977658761328,-0.06316429326015953,0.5368357067398405,0.16144568876561027,0.4385543112343897,0.8021277436652886,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.632294,0.37240097549727,0.0,0.1469970549277862,0.14116069554591498,0.0015343553863686413,-0.0010561164266297274,0.0,0.004805236383568917
z,0.3712290695832061,0.0,0.1518370097074766,0.22798475239018112,0.4999999999997353,-0.04437228973312194,0.0,0.15024277098931624,0.0,5.72230863571167,0.2255502417961903,0.006875500855379602,0.003295627793765077,0.000495475515769203,-0.0060138052404914155,joint_trajectory,0.4992343032159265,False,True,True,1.9094892613268575e-05,True,-0.0024345105939908296,-0.0007656967838088335,0.039769223574016015,-0.0015343553863686413,-0.009082075443401255,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.007717082879072883,0.0,-0.012972686332466576,xz_vertex_diamond,0.24063673385539033,0.6593632661446097,-0.0641360016046092,0.5358639983953908,0.16202504583858693,0.4379749541614131,0.8029759742047864,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.004603066159105924,-0.0015343553863686413,1788445687.6378422,0.37228291712092715,0.0,0.14702731366753344,0.14116069554591498,0.0015343553863686413,-0.0010556922049594908,0.0,0.004810169931144775
z,0.37111051260778055,0.0,0.15187257479149072,0.23032656702480644,0.49999999999973527,-0.047989884582498525,0.0,0.15240017265814607,0.0,5.727831602096558,0.2270845971825589,0.006959431463086088,0.0034139392162996773,0.000495475515769203,-0.006044270785634687,joint_trajectory,0.4992343032159265,False,True,True,1.918984908741924e-05,True,-0.003241969842247533,-0.000765696783808778,0.037249396877918034,-0.0015343553863686413,-0.006636410953125144,0.0015343553863686413,waiting for joint_states,0.3755785449146922,0.000495475515769203,0.14101350842704202,-0.007835394301607443,0.0,-0.012942220787323301,xz_vertex_diamond,0.24125465469779814,0.6587453453022019,-0.06511447068547593,0.534885529314524,0.16260847586054214,0.4373915241394578,0.8038189253983139,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.01074048770458049,-0.0015343553863686413,1788445687.643368,0.37216460569839255,0.0,0.1470577792126767,0.14576376170502092,0.0015343553863686413,-0.0010552500154556443,0.0,0.00481509416745271
z,0.3709911538842456,0.0,0.15190848342928276,0.23032656702480644,0.49999999999973527,-0.047989884582498525,0.0,0.15240017265814607,0.0,5.733386516571045,0.2270845971825589,0.006084917471798688,0.0029528892022889774,0.0004945785256250311,-0.005297363313913506,joint_trajectory,0.4992343032159265,False,True,True,1.9284292830599203e-05,True,-0.003241969842247533,-0.000765696783808778,0.037249396877918034,-0.0015343553863686413,-0.006636410953125144,0.0015343553863686413,waiting for joint_states,0.374997681952024,0.0004945785256250311,0.1417914094519152,-0.00795520725026499,0.0,-0.012911227234171279,xz_vertex_diamond,0.2418760710182174,0.6581239289817826,-0.06609966364280503,0.5339003363571949,0.16319596164188485,0.4368040383581151,0.8046655067138636,0.0,1044,False,36,0,11.8,0.0,0,False,35,0,11.8,1068.0,110.5,36.0,11.8,110.5,196,True,34,0,11.8,0.0,0,False,33,0,11.8,6.5,1068,False,34,0,11.9,0.0,0,False,33,0,12.0,-0.01074048770458049,-0.0015343553863686413,1788445687.6489213,0.372044792749735,0.0,0.1470887727658287,0.14576376170502092,0.0015343553863686413,-0.001054789837718506,0.0,0.004820009066216546
